method,run,generation,best
repair_flip,12,2,613.0
repair_flip,12,3,629.0
repair_flip,12,4,648.0
repair_flip,12,5,648.0
repair_flip,12,6,648.0
repair_flip,12,7,648.0
repair_flip,12,8,648.0
repair_flip,12,9,648.0
repair_flip,12,10,648.0
repair_flip,12,11,648.0
repair_flip,12,12,648.0
repair_flip,12,13,648.0
repair_flip,12,14,648.0
repair_flip,12,15,648.0
repair_flip,12,16,648.0
repair_flip,12,17,648.0
repair_flip,12,18,648.0
repair_flip,12,19,648.0
repair_flip,12,20,648.0
repair_flip,12,21,648.0
repair_flip,12,22,648.0
repair_flip,12,23,648.0
repair_flip,12,24,648.0
repair_flip,12,25,648.0
repair_flip,12,26,648.0
repair_flip,12,27,648.0
repair_flip,12,28,648.0
repair_flip,12,29,648.0
repair_flip,12,30,648.0
repair_flip,12,31,648.0
repair_flip,12,32,648.0
repair_flip,12,33,648.0
repair_flip,12,34,648.0
repair_flip,12,35,648.0
repair_flip,12,36,648.0
repair_flip,12,37,648.0
repair_flip,12,38,648.0
repair_flip,12,39,648.0
repair_flip,12,40,648.0
repair_flip,12,41,648.0
repair_flip,12,42,648.0
repair_flip,12,43,648.0
repair_flip,12,44,648.0
repair_flip,12,45,648.0
repair_flip,12,46,648.0
repair_flip,12,47,648.0
repair_flip,12,48,648.0
repair_flip,12,49,648.0
repair_flip,12,50,648.0
repair_flip,12,51,648.0
repair_flip,12,52,648.0
repair_flip,12,53,648.0
repair_flip,12,54,648.0
repair_flip,12,55,648.0
repair_flip,12,56,648.0
repair_flip,12,57,648.0
repair_flip,12,58,648.0
repair_flip,12,59,648.0
repair_flip,12,60,648.0
repair_flip,12,61,648.0
repair_flip,12,62,648.0
repair_flip,12,63,648.0
repair_flip,13,0,519.0
repair_flip,13,1,540.0
repair_flip,13,2,620.0
repair_flip,13,3,620.0
repair_flip,13,4,620.0
repair_flip,13,5,620.0
repair_flip,13,6,637.0
repair_flip,13,7,637.0
repair_flip,13,8,637.0
repair_flip,13,9,637.0
repair_flip,13,10,637.0
repair_flip,13,11,637.0
repair_flip,13,12,637.0
repair_flip,13,13,637.0
repair_flip,13,14,637.0
repair_flip,13,15,637.0
repair_flip,13,16,637.0
repair_flip,13,17,637.0
repair_flip,13,18,637.0
repair_flip,13,19,637.0
repair_flip,13,20,637.0
repair_flip,13,21,637.0
repair_flip,13,22,637.0
repair_flip,13,23,637.0
repair_flip,13,24,637.0
repair_flip,13,25,637.0
repair_flip,13,26,637.0
repair_flip,13,27,637.0
repair_flip,13,28,637.0
repair_flip,13,29,637.0
repair_flip,13,30,637.0
repair_flip,13,31,637.0
repair_flip,13,32,637.0
repair_flip,13,33,637.0
repair_flip,13,34,637.0
repair_flip,13,35,637.0
repair_flip,13,36,637.0
repair_flip,13,37,637.0
repair_flip,13,38,637.0
repair_flip,13,39,637.0
repair_flip,13,40,637.0
repair_flip,13,41,637.0
repair_flip,13,42,637.0
repair_flip,13,43,637.0
repair_flip,13,44,637.0
repair_flip,13,45,637.0
repair_flip,13,46,637.0
repair_flip,13,47,637.0
repair_flip,13,48,637.0
repair_flip,13,49,637.0
repair_flip,13,50,637.0
repair_flip,13,51,637.0
repair_flip,13,52,637.0
repair_flip,13,53,637.0
repair_flip,13,54,637.0
repair_flip,13,55,637.0
repair_flip,13,56,637.0
repair_flip,13,57,637.0
repair_flip,13,58,637.0
repair_flip,13,59,637.0
repair_flip,13,60,637.0
repair_flip,13,61,637.0
repair_flip,13,62,637.0
repair_flip,13,63,637.0
repair_flip,14,0,547.0
repair_flip,14,1,547.0
repair_flip,14,2,571.0
repair_flip,14,3,572.0
repair_flip,14,4,638.0
repair_flip,14,5,644.0
repair_flip,14,6,644.0
repair_flip,14,7,644.0
repair_flip,14,8,644.0
repair_flip,14,9,644.0
repair_flip,14,10,644.0
repair_flip,14,11,644.0
repair_flip,14,12,644.0
repair_flip,14,13,644.0
repair_flip,14,14,644.0
repair_flip,14,15,644.0
repair_flip,14,16,644.0
repair_flip,14,17,644.0
repair_flip,14,18,644.0
repair_flip,14,19,644.0
repair_flip,14,20,644.0
repair_flip,14,21,644.0
repair_flip,14,22,644.0
repair_flip,14,23,644.0
repair_flip,14,24,644.0
repair_flip,14,25,644.0
repair_flip,14,26,644.0
repair_flip,14,27,644.0
repair_flip,14,28,644.0
repair_flip,14,29,644.0
repair_flip,14,30,644.0
repair_flip,14,31,644.0
repair_flip,14,32,644.0
repair_flip,14,33,644.0
repair_flip,14,34,644.0
repair_flip,14,35,644.0
repair_flip,14,36,644.0
repair_flip,14,37,644.0
repair_flip,14,38,644.0
repair_flip,14,39,644.0
repair_flip,14,40,644.0
repair_flip,14,41,644.0
repair_flip,14,42,644.0
repair_flip,14,43,644.0
repair_flip,14,44,644.0
repair_flip,14,45,644.0
repair_flip,14,46,644.0
repair_flip,14,47,644.0
repair_flip,14,48,644.0
repair_flip,14,49,644.0
repair_flip,14,50,644.0
repair_flip,14,51,644.0
repair_flip,14,52,644.0
repair_flip,14,53,644.0
repair_flip,14,54,644.0
repair_flip,14,55,644.0
repair_flip,14,56,644.0
repair_flip,14,57,644.0
repair_flip,14,58,644.0
repair_flip,14,59,644.0
repair_flip,14,60,644.0
repair_flip,14,61,644.0
repair_flip,14,62,644.0
repair_flip,14,63,644.0
repair_flip,15,0,581.0
repair_flip,15,1,588.0
repair_flip,15,2,588.0
repair_flip,15,3,648.0
repair_flip,15,4,648.0
repair_flip,15,5,648.0
repair_flip,15,6,648.0
repair_flip,15,7,648.0
repair_flip,15,8,648.0
repair_flip,15,9,648.0
repair_flip,15,10,648.0
repair_flip,15,11,648.0
repair_flip,15,12,648.0
repair_flip,15,13,648.0
repair_flip,15,14,648.0
repair_flip,15,15,648.0
repair_flip,15,16,648.0
repair_flip,15,17,648.0
repair_flip,15,18,648.0
repair_flip,15,19,648.0
repair_flip,15,20,648.0
repair_flip,15,21,648.0
repair_flip,15,22,648.0
repair_flip,15,23,648.0
repair_flip,15,24,648.0
repair_flip,15,25,648.0
repair_flip,15,26,648.0
repair_flip,15,27,648.0
repair_flip,15,28,648.0
repair_flip,15,29,648.0
repair_flip,15,30,648.0
repair_flip,15,31,648.0
repair_flip,15,32,648.0
repair_flip,15,33,648.0
repair_flip,15,34,648.0
